date,strategy_return,nav,turnover,cost
2019-01-08,-0.0007695959480739166,0.9767479409647761,0.0,0.0
2019-01-09,0.0012156992651025883,0.9779353727187976,0.0,0.0
2019-01-10,-0.0005550687333465292,0.9773925513701678,0.0,0.0
2019-01-11,0.0009486504480516003,0.9783197552519474,0.0,0.0
2019-01-14,-0.001367802616404137,0.9769816069310339,0.0,0.0
2019-01-15,0.0023524789753663834,0.9792799356206587,0.0,0.0
2019-01-16,0.0008217323248448214,0.9800846415988301,0.0,0.0
2019-01-17,-0.0002133331143361296,0.9798755570899248,0.0,0.0
2019-01-18,0.0026500832012083453,0.9824723088430435,0.0,0.0
2019-01-21,0.00014682537365331885,0.9826165607068935,0.0,0.0
2019-01-22,-0.0015083430395521932,0.9811344378570026,0.0,0.0
2019-01-23,-9.962461790301853e-06,0.9811246633426544,0.0,0.0
2019-01-24,0.0008412749737639058,0.981950058968067,0.0,0.0
2019-01-25,0.001390883026064853,0.9833158366375291,0.0,0.0
2019-01-28,0.0005459134224650227,0.983852641951272,0.0,0.0
2019-01-29,0.0010890558531307297,0.9849241124296071,0.0,0.0
2019-01-30,0.00023435381895808708,0.9851549331567387,0.0,0.0
2019-01-31,0.001631403843578623,0.986762118701211,0.0,0.0
2019-02-01,0.0019363996768992846,0.9886728845490405,0.277616434813944,0.0
2019-02-11,0.002513695013127297,0.9911581066485455,0.0,0.0
2019-02-12,0.0012989076023414967,0.9924455294483938,0.0,0.0
2019-02-13,0.0018786622067712196,0.9943099993568476,0.0,0.0
2019-02-14,-0.00010569530465708612,0.994204905458542,0.0,0.0
2019-02-15,-0.0018374806865424985,0.9923780731462961,0.0,0.0
2019-02-18,0.004282508675296833,0.9966279408537195,0.0,0.0
2019-02-19,-0.0002539223432002732,0.9963748747516791,0.0,0.0
2019-02-20,0.0010402062270066853,0.9974113101008288,0.0,0.0
2019-02-21,-0.0014579211855258235,0.9959571630211498,0.0,0.0
2019-02-22,0.001354760922771911,0.9973064468663657,0.0,0.0
2019-02-25,0.006391177332567045,1.003680409223201,0.0,0.0
2019-02-26,-0.002533448005540676,1.0011376370922542,0.0,0.0
2019-02-27,0.0006028087535133398,1.001741131623365,0.0,0.0
2019-02-28,-0.0008034773146318004,1.000936255348972,0.0,0.0
2019-03-01,0.0029072285557312835,1.0038462058129893,1.1342174145805708,0.0
2019-03-04,-5.290744949721033e-05,1.0037930948705522,0.0,0.0
2019-03-05,0.0003652676280896203,1.0041597479934083,0.0,0.0
2019-03-06,0.0036003864692823414,1.007775111163082,0.0,0.0
2019-03-07,-0.005369555036347791,1.0023638072394303,0.0,0.0
2019-03-08,-0.008858983950523546,0.9934838823585105,0.0,0.0
2019-03-11,0.009902703453744124,1.0033220586315814,0.0,0.0
2019-03-12,0.002299973518439926,1.0056296727969007,0.0,0.0
2019-03-13,-0.0005467202858126688,1.0050798746547676,0.0,0.0
2019-03-14,-0.0032816699234975866,1.0017815342594003,0.0,0.0
2019-03-15,0.005045718660617364,1.006836242040675,0.0,0.0
2019-03-18,0.012386583959905717,1.0193075036865877,0.0,0.0
2019-03-19,-0.0009571303700464084,1.0183318935183931,0.0,0.0
2019-03-20,-0.0010054863959247443,1.017307974652924,0.0,0.0
2019-03-21,0.002017204210970676,1.019360092583248,0.0,0.0
2019-03-22,0.0001354382196693734,1.0194981528993896,0.0,0.0
2019-03-25,-0.007489543935834197,1.0118625766907479,0.0,0.0
2019-03-26,-0.0022183677426579436,1.0096178933906144,0.0,0.0
2019-03-27,0.005710734540817502,1.0153835531674276,0.0,0.0
2019-03-28,-0.0016556182313249759,1.013702465645016,0.0,0.0
2019-03-29,0.006046724833209578,1.0198320455175176,0.0,0.0
2019-04-01,0.010403901656461066,1.0304422778251894,0.76107023297234,0.0
2019-04-02,-0.0013876634561418967,1.0290123707325878,0.0,0.0
2019-04-03,0.002006282357848008,1.0310768600979958,0.0,0.0
2019-04-04,0.0009727839091132079,1.032079875076558,0.0,0.0
2019-04-08,0.002130687061937696,1.03427891431327,0.0,0.0
2019-04-09,0.0010907938952800698,1.0354070994390197,0.0,0.0
2019-04-10,0.002723214162773679,1.0382267347164484,0.0,0.0
2019-04-11,-0.004588925215192559,1.033462389874421,0.0,0.0
2019-04-12,-0.0020221868771009123,1.0313725357916397,0.0,0.0
2019-04-15,-0.0033295828979342554,1.0279384954350688,0.0,0.0
2019-04-16,0.003743302010382608,1.0317863796715805,0.0,0.0
2019-04-17,-0.0006328638859148337,1.0311333993339076,0.0,0.0
2019-04-18,-0.0014060995706301252,1.029683523103842,0.0,0.0
2019-04-19,0.001431563181172783,1.0311575801237776,0.0,0.0
2019-04-22,-0.0018741193267876395,1.029225067773904,0.0,0.0
2019-04-23,0.0005436259478522436,1.029784581226926,0.0,0.0
2019-04-24,-0.000524434637701374,1.0292445265231598,0.0,0.0
2019-04-25,-0.0014190108648212281,1.0277840173574657,0.0,0.0
2019-04-26,-0.00028609608948040725,1.0274899723692692,0.0,0.0
2019-04-29,0.0010338009567728767,1.0285521924857792,0.0,0.0
2019-04-30,0.0011852181309375352,1.029771251192929,0.0,0.0
2019-05-06,-0.00788883987709824,1.021647550682229,0.27347151492916366,0.0
2019-05-07,-0.00011044365393381606,1.021534716193699,0.0,0.0
2019-05-08,-0.0024036262081514586,1.0190793285773192,0.0,0.0
2019-05-09,-0.004136432869507345,1.0148639753459565,0.0,0.0
2019-05-10,0.006833401709006742,1.021798948569495,0.0,0.0
2019-05-13,-0.003988779271269352,1.017723218104036,0.0,0.0
2019-05-14,0.0027360414550581555,1.0205077510185439,0.0,0.0
2019-05-15,0.006378955225357006,1.0270175242694208,0.0,0.0
2019-05-16,0.003008246626803395,1.0301070462724722,0.0,0.0
2019-05-17,-0.004713685237972108,1.0252514458949267,0.0,0.0
2019-05-20,-0.004086155795632353,1.0210621087573026,0.0,0.0
2019-05-21,0.0021082451687050655,1.0232147580150381,0.0,0.0
2019-05-22,-0.001417730142638247,1.021764115610208,0.0,0.0
2019-05-23,-0.004662462442149495,1.0170001787964393,0.0,0.0
2019-05-24,0.002280649723261893,1.0193195999727687,0.0,0.0
2019-05-27,0.0005494348807306904,1.0198796497156062,0.0,0.0
2019-05-28,0.001775969297981765,1.0216909246611374,0.0,0.0
2019-05-29,-0.0011052968253423435,1.0205616529256285,0.0,0.0
2019-05-30,-0.0006135882464629372,1.0199354482906025,0.0,0.0
2019-05-31,-0.0003873765804095507,1.019540349184405,0.0,0.0
2019-06-03,0.0011143483850747172,1.020676472326037,0.8193450383053859,0.0
2019-06-04,0.0019984070383042805,1.0227161993721652,0.0,0.0
2019-06-05,0.0012807796296990255,1.0240260734472841,0.0,0.0
2019-06-06,-0.00014275392580565522,1.0238798897051722,0.0,0.0
2019-06-10,0.0027400174428614766,1.0266853384623595,0.0,0.0
2019-06-11,0.002596947970759038,1.0293515868686873,0.0,0.0
2019-06-12,0.0003094521645958489,1.029670121945374,0.0,0.0
2019-06-13,0.0005670292044438731,1.0302539749754605,0.0,0.0
2019-06-14,0.0011275025289879154,1.031415588937745,0.0,0.0
2019-06-17,-0.0011821464812969713,1.0301963046285274,0.0,0.0
2019-06-18,0.0023348807796280346,1.0326016901794484,0.0,0.0
2019-06-19,0.0007988669710390924,1.0334266015639717,0.0,0.0
2019-06-20,0.006623899470775752,1.0402719154831568,0.0,0.0
2019-06-21,0.0003658872992057594,1.0406525377647526,0.0,0.0
2019-06-24,0.0014647704216416459,1.0421768548212769,0.0,0.0
2019-06-25,0.0005737236897432543,1.0427747763717898,0.0,0.0
2019-06-26,-0.0023784869681182496,1.0402945501555072,0.0,0.0
2019-06-27,0.0013578017652977616,1.041707063932138,0.0,0.0
2019-06-28,0.0007389696808737791,1.042476853868736,0.0,0.0
2019-06-30,-6.651176296483683e-06,1.0424699201713958,0.0,0.0
2019-07-01,0.0007635070554240294,1.043265853310514,0.2322232539235923,0.0
2019-07-02,0.0011052705138998504,1.0444189442963365,0.0,0.0
2019-07-03,0.001582972416345043,1.0460722306762658,0.0,0.0
2019-07-04,-0.0019920445228555567,1.043988408218636,0.0,0.0
2019-07-05,0.0012813973862002615,1.0453261722361507,0.0,0.0
2019-07-08,-0.0034265843282046907,1.0417442739565042,0.0,0.0
2019-07-09,-0.0005053450109931949,1.0412178336849296,0.0,0.0
2019-07-10,0.0005591762054407462,1.0418000579222066,0.0,0.0
2019-07-11,0.001781190357367987,1.043655702139683,0.0,0.0
2019-07-12,0.0006466220579285536,1.0443305529375695,0.0,0.0
2019-07-15,0.0010317689583179287,1.0454080607843135,0.0,0.0
2019-07-16,-0.0012406019480647723,1.044111125507582,0.0,0.0
2019-07-17,-0.0010817186407006052,1.0429816910401575,0.0,0.0
2019-07-18,-0.00011351829315666903,1.042863293538797,0.0,0.0
2019-07-19,0.0024157702783628296,1.0453826116877236,0.0,0.0
2019-07-22,-0.0010776560349934838,1.0442560488073611,0.0,0.0
2019-07-23,0.0001021485064649022,1.0443627180031139,0.0,0.0
2019-07-24,0.0015485090864358743,1.0459799231614764,0.0,0.0
2019-07-25,0.00041281106227537584,1.0464117152446755,0.0,0.0
2019-07-26,0.0005635589022066829,1.0470014298821748,0.0,0.0
2019-07-29,-0.0005875391156234444,1.0463862755880053,0.0,0.0
2019-07-30,0.0008090583248699377,1.0472328631152994,0.0,0.0
2019-07-31,-0.001487875269775095,1.0456747112365743,0.0,0.0
2019-08-01,-0.0029971958877083585,1.0425406192921756,0.9857001461428854,0.0
2019-08-02,-0.001101585345492769,1.0413921718238823,0.0,0.0
2019-08-05,-0.004284372141003356,1.036930460215061,0.0,0.0
2019-08-06,-0.0008130509973998219,1.036087382870149,0.0,0.0
2019-08-07,0.0022658300660264837,1.038434980813287,0.0,0.0
2019-08-08,0.007599765161336296,1.0463268428027845,0.0,0.0
2019-08-09,-0.0024559295077769073,1.043757137834766,0.0,0.0
2019-08-12,0.0024638520850071375,1.0463288010350613,0.0,0.0
2019-08-13,0.0031446568146346306,1.0496191460295847,0.0,0.0
2019-08-14,-0.004943889769149908,1.044429944672025,0.0,0.0
2019-08-15,0.0016369569042266503,1.046139631480937,0.0,0.0
2019-08-16,0.0028690353795071946,1.0491410430955603,0.0,0.0
2019-08-19,0.005521722488867728,1.0549341087872153,0.0,0.0
2019-08-20,-0.0011753269985019378,1.0536942162475171,0.0,0.0
2019-08-21,-0.00035150242608782107,1.0533238401741514,0.0,0.0
2019-08-22,0.0014236102258161965,1.0548233627641193,0.0,0.0
2019-08-23,-0.0009496275966718544,1.0538216733892243,0.0,0.0
2019-08-26,0.0024115015314168137,1.0563629659684426,0.0,0.0
2019-08-27,0.00351373631990561,1.060074746888969,0.0,0.0
2019-08-28,-7.688599005740748e-05,1.0599932419925198,0.0,0.0
2019-08-29,0.0014919192924603489,1.061574666360126,0.0,0.0
2019-08-30,-0.0013691087300011211,1.0601212552168644,0.0,0.0
2019-09-02,0.001997625201932402,1.0622389801533898,0.6323525897333323,0.0
2019-09-03,-0.0009322945283460304,1.061248660564397,0.0,0.0
2019-09-04,0.0014214642533497352,1.0627571875993045,0.0,0.0
2019-09-05,0.0039657658286814034,1.0669718337380714,0.0,0.0
2019-09-06,-0.0008249844556322266,1.06609159856064,0.0,0.0
2019-09-09,0.0009617532644622684,1.0671169156357716,0.0,0.0
2019-09-10,-0.000905000596035818,1.0661511741910814,0.0,0.0
2019-09-11,-0.004791058730519223,1.06104318129992,0.0,0.0
2019-09-12,0.002272484666157974,1.0634543856595555,0.0,0.0
2019-09-16,-0.001404230832435325,1.0619610502223238,0.0,0.0
2019-09-17,-0.0052457892030714865,1.056390226410985,0.0,0.0
2019-09-18,0.003083200356795741,1.059647289133971,0.0,0.0
2019-09-19,0.001618783718069749,1.0613626289125178,0.0,0.0
2019-09-20,0.0012363511119157285,1.0626748457789197,0.0,0.0
2019-09-23,-0.0033863372450884813,1.0590762703692398,0.0,0.0
2019-09-24,0.0009352007333271118,1.0600667192739386,0.0,0.0
2019-09-25,-0.0015938145012318198,1.0583771695644866,0.0,0.0
2019-09-26,-0.007328597206838558,1.0506207495958346,0.0,0.0
2019-09-27,0.00019707869785403454,1.0508278045651034,0.0,0.0
2019-09-30,-0.0014283733793182876,1.0493268301028151,0.0,0.0
2019-10-08,-0.0013991595862519529,1.0478586544093655,1.069500199542201,0.0
2019-10-09,0.0007719071808992325,1.0486675040292714,0.0,0.0
2019-10-10,0.002596841632067642,1.0513907274619312,0.0,0.0
2019-10-11,0.0031752831252345034,1.054729190696869,0.0,0.0
2019-10-14,0.0023817282776971115,1.0572412690356643,0.0,0.0
2019-10-15,0.0007126988897609522,1.0579947637143154,0.0,0.0
2019-10-16,-0.00043584942714848724,1.0575336373026245,0.0,0.0
2019-10-17,0.00014229882271977486,1.0576841230941991,0.0,0.0
2019-10-18,-0.0029282673504824864,1.0545869412094186,0.0,0.0
2019-10-21,0.0005637914648028274,1.0551815083257652,0.0,0.0
2019-10-22,0.0008138865215603482,1.0560403063331911,0.0,0.0
2019-10-23,-0.0017552704487282628,1.0541866699908184,0.0,0.0
2019-10-24,-8.505311930646832e-05,1.0540970081262044,0.0,0.0
2019-10-25,0.002031838482317668,1.0562387629914112,0.0,0.0
2019-10-28,0.0015130205146404651,1.0578368739081758,0.0,0.0
2019-10-29,-9.977175163417018e-05,1.0577313316703227,0.0,0.0
2019-10-30,-0.001668353818333185,1.05596666156436,0.0,0.0
2019-10-31,0.0006441703534121745,1.0566468839819312,0.0,0.0
2019-11-01,0.004609214002832481,1.06151719559563,1.1728520010135588,0.0
2019-11-04,0.003044791390389865,1.0647492940135304,0.0,0.0
2019-11-05,0.0027841398203755385,1.0677137049217102,0.0,0.0
2019-11-06,-0.0029266065771437018,1.0645889269703799,0.0,0.0
2019-11-07,0.0020753053496531974,1.066798274065703,0.0,0.0
2019-11-08,-0.002328291120248432,1.0643144571170993,0.0,0.0
2019-11-11,-0.007766472952341826,1.0560484876731129,0.0,0.0
2019-11-12,0.0007712626433930933,1.0568629784212669,0.0,0.0
2019-11-13,0.0003559223392442845,1.057239139564807,0.0,0.0
2019-11-14,0.000886545101070639,1.0581764297446485,0.0,0.0
2019-11-15,-0.0022654912027970796,1.055779140352055,0.0,0.0
2019-11-18,0.003939746390844745,1.059938642409786,0.0,0.0
2019-11-19,0.005330359121586615,1.0655884960206772,0.0,0.0
2019-11-20,-0.003470513388890585,1.0618903568781897,0.0,0.0
2019-11-21,-0.002926825088231319,1.0587823895407278,0.0,0.0
2019-11-22,-0.006154449748367256,1.0522661665298432,0.0,0.0
2019-11-25,0.0018904065941704885,1.0542553774298737,0.0,0.0
2019-11-26,0.001637523812707805,1.0559817457150904,0.0,0.0
2019-11-27,-0.0012903173566577047,1.0546191941402805,0.0,0.0
2019-11-28,-0.0013435354112785423,1.053202275907539,0.0,0.0
2019-11-29,-0.005573479273526856,1.0473322748519371,0.0,0.0
2019-12-02,-0.0014487579590902033,1.0458149438829334,0.8841552254733906,0.0
2019-12-03,0.0007763863261631043,1.0466269003050612,0.0,0.0
2019-12-04,0.003717285675094909,1.0505175114887342,0.0,0.0
2019-12-05,0.0008749486316273912,1.0514366603479117,0.0,0.0
2019-12-06,0.002495718433332783,1.0540607502026238,0.0,0.0
2019-12-09,-0.0020391737139579544,1.0519113372278956,0.0,0.0
2019-12-10,0.0005029386380720202,1.0524403840832135,0.0,0.0
2019-12-11,0.00010048905068243112,1.0525461428183098,0.0,0.0
2019-12-12,0.000529787752136095,1.0531037688733331,0.0,0.0
2019-12-13,0.0034734150014268123,1.056761635302197,0.0,0.0
2019-12-16,0.0021629749695714464,1.059047384268159,0.0,0.0
2019-12-17,0.0037784814728571434,1.063048975188494,0.0,0.0
2019-12-18,-0.0004592262805048125,1.0625607951616238,0.0,0.0
2019-12-19,0.0003633692645067186,1.0629468970962552,0.0,0.0
2019-12-20,0.0007110141946692813,1.0637026674282704,0.0,0.0
2019-12-23,-0.00210186244584206,1.0614669107380608,0.0,0.0
2019-12-24,0.003652217257536507,1.0653436185077625,0.0,0.0
2019-12-25,2.840602615425114e-05,1.065373880686453,0.0,0.0
2019-12-26,0.003629623132146914,1.0692407863681777,0.0,0.0
2019-12-27,0.002090649977701559,1.0714761945943558,0.0,0.0
2019-12-30,0.0029339235094068003,1.074619823791446,0.0,0.0
2019-12-31,0.0018836555840600884,1.0766440374232722,0.0,0.0
2020-01-02,0.004383783879574915,1.0813638121985687,0.7558427119471731,0.0
2020-01-03,-0.0002027734818705199,1.0811445402932005,0.0,0.0
2020-01-06,0.002532266866041249,1.0838822867899864,0.0,0.0
2020-01-07,0.0019732298304449974,1.0860210356509712,0.0,0.0
2020-01-08,-0.0006245972277348468,1.0853427099228419,0.0,0.0
2020-01-09,0.0025264737575367356,1.0880847997973957,0.0,0.0
2020-01-10,-1.648576715972713e-05,1.0880668618847362,0.0,0.0
2020-01-13,0.003949476495918975,1.0923641563817383,0.0,0.0
2020-01-14,-0.003468577975859137,1.0885752061272946,0.0,0.0
2020-01-15,-0.0011917364779195053,1.087277911345194,0.0,0.0
2020-01-16,0.0006442740792890843,1.0879784163204573,0.0,0.0
2020-01-17,0.0015190381875150858,1.0896310970820402,0.0,0.0
2020-01-20,0.001721050066048287,1.0915064067536415,0.0,0.0
2020-01-21,-0.004169186224792183,1.0869557132783318,0.0,0.0
2020-01-22,0.0007264318997897076,1.087745312582116,0.0,0.0
2020-01-23,-0.008474344905952367,1.0785273836334621,0.0,0.0
2020-02-03,-0.020933657393585974,1.0559498608948785,0.9145756786995269,0.0
2020-02-04,0.011911814772887191,1.0685281400473143,0.0,0.0
2020-02-05,0.0072490375244094254,1.0762739406304047,0.0,0.0
2020-02-06,0.008146027853272316,1.0850412981285311,0.0,0.0
2020-02-07,-0.0006872900425241512,1.0842955600486,0.0,0.0
2020-02-10,0.0023659994683205734,1.0868610027671772,0.0,0.0
2020-02-11,0.0009807864192271276,1.0879269812782788,0.0,0.0
2020-02-12,0.003800511176312267,1.0920616599296384,0.0,0.0
2020-02-13,-0.0013307706337915292,1.0906083763423144,0.0,0.0
2020-02-14,0.0016427100188087477,1.0923999296487288,0.0,0.0
2020-02-17,0.006082794570506248,1.0990447740096174,0.0,0.0
2020-02-18,0.0005236542312393171,1.099620293455849,0.0,0.0
2020-02-19,0.0008904378601386357,1.1005994369969188,0.0,0.0
2020-02-20,0.0037052551866290713,1.1046774387692526,0.0,0.0
2020-02-21,0.0019483099480255644,1.106829692812566,0.0,0.0
2020-02-24,-0.002948617746731576,1.1035660751377294,0.0,0.0
2020-02-25,-0.0052049501570690625,1.0978220687216054,0.0,0.0
2020-02-26,-0.0056716933261133995,1.091595558621177,0.0,0.0
2020-02-27,-0.005782334898115773,1.0852835875279336,0.0,0.0
2020-02-28,-0.01103743385233132,1.0733048417195732,0.0,0.0
2020-03-02,0.012206861246949977,1.0864065249981236,0.8471809565986143,0.0
2020-03-03,0.0037613022313043405,1.0904928282847026,0.0,0.0
2020-03-04,0.005127879829470197,1.0960847444630457,0.0,0.0
2020-03-05,0.009452403873066725,1.1064453801468177,0.0,0.0
2020-03-06,-0.0015931437478211904,1.1046826536071312,0.0,0.0
2020-03-09,-0.011175214967930197,1.092337587481728,0.0,0.0
2020-03-10,0.004027536926984529,1.0967370174520439,0.0,0.0
2020-03-11,-0.0037461718575831967,1.0926284521020952,0.0,0.0
2020-03-12,-0.010924566820932465,1.080691959566654,0.0,0.0
2020-03-13,-0.00785145827103442,1.072206951742274,0.0,0.0
2020-03-16,-0.021094990228553413,1.0495887565722837,0.0,0.0
2020-03-17,-0.0055959171635406,1.0437153448347216,0.0,0.0
2020-03-18,-0.0030916995281173297,1.0404884905956073,0.0,0.0
2020-03-19,-0.0037171987250466188,1.0366207881049396,0.0,0.0
2020-03-20,0.009798854468563913,1.0467784843466679,0.0,0.0
2020-03-23,-0.009915766430588974,1.0363988733913203,0.0,0.0
2020-03-24,0.018763855254908934,1.0558457118379858,0.0,0.0
2020-03-25,0.012436561094118417,1.0689768015392218,0.0,0.0
2020-03-26,0.0019375628355758191,1.071048011261977,0.0,0.0
2020-03-27,0.00026844909122449706,1.071335533127258,0.0,0.0
2020-03-30,-0.004179905497917469,1.0668574518422251,0.0,0.0
2020-03-31,0.005107002730811851,1.0723058957621703,0.0,0.0
2020-04-01,-0.004902972442670929,1.067048409505135,1.0997700226919704,0.0
2020-04-02,0.003071355085616185,1.0703256940642674,0.0,0.0
2020-04-03,0.0010039685565961269,1.071400267406425,0.0,0.0
2020-04-07,0.00964703703946914,1.081736105470192,0.0,0.0
2020-04-08,-0.0005222715153059623,1.0811711455152269,0.0,0.0
2020-04-09,0.0021797495888900994,1.0835278278751834,0.0,0.0
2020-04-10,-0.0008119477896449611,1.0826480598503214,0.0,0.0
2020-04-13,2.4155624957852167e-06,1.082650675054371,0.0,0.0
2020-04-14,0.00572805958739633,1.0888521626334173,0.0,0.0
2020-04-15,-0.0019061001786537801,1.0867767013316942,0.0,0.0
2020-04-16,0.0021233212333158624,1.0890842773775047,0.0,0.0
2020-04-17,-0.0009061395359732387,1.088097415055766,0.0,0.0
2020-04-20,0.0011652730009962687,1.0893653455959844,0.0,0.0
2020-04-21,-0.001979085179005477,1.0872093987859932,0.0,0.0
2020-04-22,0.004212597032387843,1.0917893738729032,0.0,0.0
2020-04-23,0.001232563784687565,1.0931350739156456,0.0,0.0
2020-04-24,-0.0005357714080023351,1.092549403397957,0.0,0.0
2020-04-27,0.0024938278736906933,1.0952740335535351,0.0,0.0
2020-04-28,0.0006781685534074768,1.096016813960455,0.0,0.0
2020-04-29,0.0004652039319668963,1.096526685291811,0.0,0.0
2020-04-30,0.0003260766050056994,1.096884236990649,0.0,0.0
2020-05-06,0.0011580233273980013,1.0981544545245394,1.1681774611843534,0.0
2020-05-07,0.0010069314210852552,1.0992602207500048,0.0,0.0
2020-05-08,0.004691300628052432,1.1044171809140024,0.0,0.0
2020-05-11,-0.003175142519593498,1.1009104989635128,0.0,0.0
2020-05-12,0.001952911263769814,1.1030604794773409,0.0,0.0
2020-05-13,0.0028258079754020686,1.1061775165775987,0.0,0.0
2020-05-14,-0.0015941093145395908,1.104414148694888,0.0,0.0
2020-05-15,0.0009417873964886261,1.1054542720206324,0.0,0.0
2020-05-18,0.00748029315837429,1.113723394048524,0.0,0.0
2020-05-19,0.0013005140998223557,1.115171807025786,0.0,0.0
2020-05-20,-0.0007683774011108542,1.1143149342109115,0.0,0.0
2020-05-21,-0.0015120982183466085,1.1126299805842141,0.0,0.0
2020-05-22,-0.008212393944752022,1.1034926248689148,0.0,0.0
2020-05-25,0.0035950199281540125,1.1074597028458895,0.0,0.0
2020-05-26,0.006642549947259488,1.1148160592366205,0.0,0.0
2020-05-27,-0.0051949268262144474,1.1090246713841976,0.0,0.0
2020-05-28,-0.0005160599041024362,1.108452348218636,0.0,0.0
2020-05-29,0.004954458257305852,1.1139441291080978,0.0,0.0
2020-06-01,0.00893854928785657,1.123901173610049,1.2428419949358278,0.0
2020-06-02,-0.0017764724885573802,1.1219045940952734,0.0,0.0
2020-06-03,0.00032342304483307506,1.122267443895108,0.0,0.0
2020-06-04,0.0006823043165498844,1.1230331718164008,0.0,0.0
2020-06-05,0.0033307830752272952,1.1267737516980059,0.0,0.0
2020-06-08,-0.0022102451045483587,1.1242833055293817,0.0,0.0
2020-06-09,0.004287980819968772,1.1291042107797027,0.0,0.0
2020-06-10,0.004042754734184684,1.13366890217322,0.0,0.0
2020-06-11,-0.0030699240454541933,1.1301886247508548,0.0,0.0
2020-06-12,0.0024015551564798123,1.13290283507042,0.0,0.0
2020-06-15,-0.0016702115410863335,1.1310106476803559,0.0,0.0
2020-06-16,0.008327099099321342,1.1404286854259778,0.0,0.0
2020-06-17,0.0028764292988612064,1.1437090479099987,0.0,0.0
2020-06-18,-0.001160209520328235,1.142382105784128,0.0,0.0
2020-06-19,0.006532113901085724,1.149844275817672,0.0,0.0
2020-06-22,0.003312027488360306,1.1536525916665137,0.0,0.0
2020-06-23,0.005214622730780081,1.1596684546944414,0.0,0.0
2020-06-24,0.0003942514242574049,1.160125655634371,0.0,0.0
2020-06-29,-1.700330257171714e-05,1.1601059296668272,0.0,0.0
2020-06-30,0.006796415983195964,1.1679904921494153,0.0,0.0
2020-07-01,0.0032676362313898443,1.1718070601994817,1.1771947147817572,0.0
2020-07-02,0.009640573899729315,1.1831039527595595,0.0,0.0
2020-07-03,0.015662109153565154,1.201633856007694,0.0,0.0
2020-07-06,0.027168588101279326,1.234280551290119,0.0,0.0
2020-07-07,0.007988180295997108,1.2441402068696672,0.0,0.0
2020-07-08,0.01935698282259137,1.2682230074829388,0.0,0.0
2020-07-09,0.018106031398612672,1.291185493076868,0.0,0.0
2020-07-10,-0.002889614772499603,1.287454464402036,0.0,0.0
2020-07-13,0.020620119005224164,1.3140019286718132,0.0,0.0
2020-07-14,-0.004982026876573974,1.3074555357473001,0.0,0.0
2020-07-15,-0.005286156337180605,1.3005441213814275,0.0,0.0
2020-07-16,-0.03972628577939161,1.248878333946721,0.0,0.0
2020-07-17,0.000898793103831173,1.2500008171807966,0.0,0.0
2020-07-20,0.01408767073430844,1.2676104171108562,0.0,0.0
2020-07-21,0.01086449418095104,1.28138236311127,0.0,0.0
2020-07-22,0.012337211907194865,1.2971910488591158,0.0,0.0
2020-07-23,0.008389520669039408,1.3080738599752124,0.0,0.0
2020-07-24,-0.033093613356570684,1.2647849694113558,0.0,0.0
2020-07-27,0.01193094737315294,1.2798750523197575,0.0,0.0
2020-07-28,0.005045573355101954,1.286332755781602,0.0,0.0
2020-07-29,0.02116247248592238,1.3135547373335708,0.0,0.0
2020-07-30,-0.003954706680381331,1.3083600136387912,0.0,0.0
2020-07-31,0.013371974080824939,1.3258553698295568,0.0,0.0
2020-08-03,0.012950082538776842,1.3430253063033302,0.7443738427873356,0.0
2020-08-04,-0.0040832844797882364,1.337541351914139,0.0,0.0
2020-08-05,0.013353643685798043,1.355402402542621,0.0,0.0
2020-08-06,-0.0006144636446483165,1.3545695570423895,0.0,0.0
2020-08-07,-0.0035016247884694747,1.3498263627037437,0.0,0.0
2020-08-10,-0.0046597473679430585,1.3435365128629548,0.0,0.0
2020-08-11,-0.01173873075735193,1.3277650994757852,0.0,0.0
2020-08-12,-0.02032640384501164,1.3007764098525285,0.0,0.0
2020-08-13,0.0006173677868378548,1.3015794673058503,0.0,0.0
2020-08-14,0.007349328412265751,1.3111452022657428,0.0,0.0
2020-08-17,0.009601294872025363,1.3237338939727377,0.0,0.0
2020-08-18,0.009728585137098969,1.3366119518591149,0.0,0.0
2020-08-19,-0.013724663768254096,1.3182674022312186,0.0,0.0
2020-08-20,-0.008228693109237092,1.3074197843423467,0.0,0.0
2020-08-21,0.003402221709141701,1.3118679163155975,0.0,0.0
2020-08-24,0.004938560634762214,1.3183466555651213,0.0,0.0
2020-08-25,-0.0013336375783441793,1.3165884589239754,0.0,0.0
2020-08-26,-0.003287692834472306,1.312259920481622,0.0,0.0
2020-08-27,0.008413160429988123,1.3233001737184775,0.0,0.0
2020-08-28,0.010545365623438996,1.3372548578798993,0.0,0.0
2020-08-31,0.00014652413828241079,1.337450797995614,0.0,0.0
2020-09-01,0.006228453560209542,1.345781048179995,1.1986930241716427,0.0
2020-09-02,-0.00015361442454291346,1.3455743167987182,0.0,0.0
2020-09-03,-0.007983390895455258,1.3348320710488288,0.0,0.0
2020-09-04,-0.005987436237153608,1.3268398491361164,0.0,0.0
2020-09-07,-0.0071488378527096155,1.3173544861981286,0.0,0.0
2020-09-08,-0.0037908184388787455,1.312360634521309,0.0,0.0
2020-09-09,-0.003166976114367277,1.3082044197383442,0.0,0.0
2020-09-10,-0.002082358110032977,1.3054802696553212,0.0,0.0
2020-09-11,0.0023668109860640425,1.308570094699631,0.0,0.0
